交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2024/1/2,TXO,202409,15600,賣權,-,-,-,-,0,290,56,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15800,買權,-,-,-,-,0,2010,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,15800,賣權,-,-,-,-,0,324,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,15800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16000,買權,-,-,-,-,0,1850,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16000,賣權,-,-,-,-,0,361,6,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16200,買權,-,-,-,-,0,1690,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16200,賣權,-,-,-,-,0,403,7,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16400,買權,-,-,-,-,0,1540,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16400,賣權,-,-,-,-,0,449,14,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16400,賣權,435,435,435,435,1,-,-,0.8,-,525,420,,盤後,-3,-0.68%
2024/1/2,TXO,202409,16600,買權,-,-,-,-,0,1390,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16600,賣權,477,500,477,500,9,500,23,461,580,500,471,,一般,13,2.67%
2024/1/2,TXO,202409,16600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16800,買權,-,-,-,-,0,1260,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,16800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,16800,賣權,560,560,560,560,7,560,64,525,630,560,520,,一般,20,3.70%
2024/1/2,TXO,202409,16800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17000,買權,-,-,-,-,0,1130,20,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,17000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17000,賣權,-,-,-,-,0,630,15,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,17000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17200,買權,-,-,-,-,0,1010,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,17200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17200,賣權,-,-,-,-,0,710,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,17200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17400,買權,-,-,-,-,0,895,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17400,賣權,825,825,795,795,2,795,2,735,825,825,795,,一般,35,4.61%
2024/1/2,TXO,202409,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17600,買權,810,810,810,810,1,785,3,725,820,825,760,,一般,-15,-1.82%
2024/1/2,TXO,202409,17600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17600,賣權,875,875,875,875,1,880,3,835,915,900,875,,一般,25,2.94%
2024/1/2,TXO,202409,17600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17800,買權,-,-,-,-,0,680,5,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,17800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,17800,賣權,975,975,975,975,13,975,8,935,1020,1060,935,,一般,30,3.17%
2024/1/2,TXO,202409,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18000,買權,580,580,580,580,2,580,9,550,630,640,505,,一般,-40,-6.45%
2024/1/2,TXO,202409,18000,買權,630,630,630,630,1,-,-,1,-,640,505,,盤後,10,1.61%
2024/1/2,TXO,202409,18000,賣權,1080,1080,1080,1080,1,1070,3,1040,1120,1090,1050,,一般,40,3.85%
2024/1/2,TXO,202409,18000,賣權,1050,1050,1050,1050,1,-,-,1,-,1090,1050,,盤後,10,0.96%
2024/1/2,TXO,202409,18200,買權,-,-,-,-,0,495,61,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,18200,買權,530,530,530,530,1,-,-,0.8,-,545,443,,盤後,0,0.00%
2024/1/2,TXO,202409,18200,賣權,-,-,-,-,0,1180,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18400,買權,409,418,409,418,14,418,27,346,474,476,409,,一般,-34,-7.52%
2024/1/2,TXO,202409,18400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18400,賣權,-,-,-,-,0,1300,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18600,買權,348,348,348,348,1,348,17,326,407,392,348,,一般,-37,-9.61%
2024/1/2,TXO,202409,18600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18600,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,18600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18800,買權,305,305,305,305,1,305,2,267,411,319,305,,一般,-14,-4.39%
2024/1/2,TXO,202409,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,18800,賣權,-,-,-,-,0,1590,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19000,買權,262,264,262,263,3,263,13,215,357,273,200,,一般,-10,-3.66%
2024/1/2,TXO,202409,19000,買權,268,268,268,268,2,-,-,99,-,273,200,,盤後,-5,-1.83%
2024/1/2,TXO,202409,19000,賣權,-,-,-,-,0,1740,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19200,買權,-,-,-,-,0,219,21,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19200,賣權,-,-,-,-,0,1890,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19400,買權,-,-,-,-,0,181,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19400,賣權,-,-,-,-,0,2050,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19600,買權,-,-,-,-,0,148,2,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19600,賣權,-,-,-,-,0,2220,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19800,買權,120,120,120,120,1,120,32,42.5,150,130,102,,一般,-19,-13.67%
2024/1/2,TXO,202409,19800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,19800,賣權,-,-,-,-,0,2390,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,19800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20000,買權,-,-,-,-,0,96,47,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20000,賣權,-,-,-,-,0,2560,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20200,買權,76,76,76,76,1,76,4,22.5,104,85,76,,一般,-8,-9.52%
2024/1/2,TXO,202409,20200,買權,81,81,81,81,1,-,-,23,-,85,81,,盤後,-3,-3.57%
2024/1/2,TXO,202409,20200,賣權,-,-,-,-,0,2740,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20400,買權,-,-,-,-,0,63,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20400,賣權,-,-,-,-,0,2920,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20600,買權,-,-,-,-,0,53,28,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20600,賣權,-,-,-,-,0,3110,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20800,買權,-,-,-,-,0,43.5,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,20800,賣權,-,-,-,-,0,3300,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,20800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21000,買權,-,-,-,-,0,36,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21000,賣權,-,-,-,-,0,3490,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21200,買權,-,-,-,-,0,30,43,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21200,賣權,-,-,-,-,0,3680,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21400,買權,-,-,-,-,0,25,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21400,賣權,-,-,-,-,0,3870,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202409,21600,買權,20.5,20.5,20.5,20.5,2,20.5,3,17,29.5,29,20.5,,一般,-3,-12.77%
2024/1/2,TXO,202409,21600,買權,28,29,27.5,27.5,5,-,-,8.5,29.5,29,25,,盤後,4,17.02%
2024/1/2,TXO,202409,21600,賣權,-,-,-,-,0,4070,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202409,21600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
